LMS.exe_num_handles,LMS.exe_paged_pool,LMS.exe_pagefile,LMS.exe_peak_paged_pool,LMS.exe_peak_pagefile,LMS.exe_peak_wset,LMS.exe_user,OfficeClickToRun.exe_paged_pool,OfficeClickToRun.exe_peak_nonpaged_pool,SecurityHealthService.exe_num_handles,SecurityHealthService.exe_paged_pool,SecurityHealthService.exe_pagefile,SecurityHealthService.exe_peak_nonpaged_pool,SecurityHealthService.exe_peak_pagefile,SecurityHealthService.exe_peak_wset,SecurityHealthService.exe_read_bytes,SecurityHealthService.exe_read_count,SecurityHealthService.exe_user,SecurityHealthService.exe_write_bytes,SecurityHealthService.exe_write_count,SecurityHealthSystray.exe_ionice,SecurityHealthSystray.exe_nonpaged_pool,SecurityHealthSystray.exe_num_handles,SecurityHealthSystray.exe_paged_pool,SecurityHealthSystray.exe_pagefile,SecurityHealthSystray.exe_peak_pagefile,SecurityHealthSystray.exe_peak_wset,SecurityHealthSystray.exe_rss,SecurityHealthSystray.exe_system,SecurityHealthSystray.exe_user,SgrmBroker.exe_num_handles,SgrmBroker.exe_peak_paged_pool,SgrmBroker.exe_peak_pagefile,SgrmBroker.exe_peak_wset,ShellExperienceHost.exe_ionice,ShellExperienceHost.exe_num_handles,ShellExperienceHost.exe_paged_pool,ShellExperienceHost.exe_pagefile,ShellExperienceHost.exe_peak_pagefile,ShellExperienceHost.exe_peak_wset,ShellExperienceHost.exe_system,ShellExperienceHost.exe_user,StartMenuExperienceHost.exe_peak_nonpaged_pool,calc.exe_nice,calc.exe_num_handles,ctfmon.exe_ionice,ctfmon.exe_num_handles,ctfmon.exe_paged_pool,ctfmon.exe_pagefile,ctfmon.exe_peak_nonpaged_pool,ctfmon.exe_peak_pagefile,ctfmon.exe_peak_wset,ctfmon.exe_rss,explorer.exe_peak_wset,lsass.exe_connections_info,lsass.exe_num_handles,lsass.exe_paged_pool,lsass.exe_pagefile,lsass.exe_peak_nonpaged_pool,lsass.exe_peak_paged_pool,lsass.exe_peak_pagefile,lsass.exe_peak_wset,mimikatz.exe_peak_nonpaged_pool,mshta.exe_other_count,msiexec.exe_connections_info,powershell.exe_connections_info,powershell.exe_ionice,powershell.exe_nice,powershell.exe_num_handles,powershell.exe_num_page_faults,powershell.exe_other_count,powershell.exe_paged_pool,powershell.exe_pagefile,powershell.exe_peak_nonpaged_pool,powershell.exe_peak_pagefile,powershell.exe_peak_wset,powershell.exe_private,powershell.exe_read_bytes,powershell.exe_read_count,powershell.exe_rss,powershell.exe_system,powershell.exe_user,powershell.exe_vms,powershell.exe_write_bytes,powershell.exe_write_count,powershell.exe_wset,python.exe_connections_info,regsvr32.exe_num_handles,ruby.exe_connections_info,ruby.exe_num_handles,ruby.exe_paged_pool,ruby.exe_pagefile,ruby.exe_peak_nonpaged_pool,ruby.exe_peak_paged_pool,ruby.exe_peak_pagefile,ruby.exe_peak_wset,rundll32.exe_num_handles,services.exe_connections_info,services.exe_memory_percent,services.exe_nonpaged_pool,services.exe_num_handles,services.exe_paged_pool,services.exe_pagefile,services.exe_peak_nonpaged_pool,services.exe_peak_pagefile,services.exe_peak_wset,sihost.exe_ionice,sihost.exe_num_handles,sihost.exe_paged_pool,sihost.exe_pagefile,sihost.exe_peak_nonpaged_pool,sihost.exe_peak_pagefile,sihost.exe_peak_wset,smss.exe_pagefile,smss.exe_peak_pagefile,smss.exe_peak_wset,smss.exe_rss,smss.exe_system,spoolsv.exe_connections_info,spoolsv.exe_num_handles,spoolsv.exe_paged_pool,spoolsv.exe_pagefile,spoolsv.exe_peak_nonpaged_pool,spoolsv.exe_peak_pagefile,spoolsv.exe_peak_wset,spoolsv.exe_system,spoolsv.exe_user,suspecious_name_cnt,taskhostw.exe_ionice,taskhostw.exe_num_handles,taskhostw.exe_paged_pool,taskhostw.exe_peak_wset,wininit.exe_connections_info,wininit.exe_num_handles,wininit.exe_paged_pool,wininit.exe_pagefile,wininit.exe_peak_nonpaged_pool,wininit.exe_peak_pagefile,wininit.exe_peak_wset,wininit.exe_rss,wininit.exe_system,wininit.exe_user,winlogon.exe_num_handles,winlogon.exe_paged_pool,winlogon.exe_pagefile,winlogon.exe_peak_nonpaged_pool,winlogon.exe_peak_pagefile,winlogon.exe_peak_wset,winlogon.exe_system,winlogon.exe_user,date_time
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,630,0,0,53520,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7509,849320,47308800,155,0,0,119500,0,0.0,0,0,0,0,3186,108200,182015.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,17500000.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:06-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7505,849320,47308800,155,0,0,119500,0,0.0,0,0,0,0,4062,129840,3265596.0,2998992,338681856,204,0,491760,0,2051820,131.0,395255808,300312500.0,0,13224106352640,38994,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4069,972624,35020800,96,0,65808,0,3200,1452080,59965440,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,878544,17915904,84,0,160392,4531250.0,0,2022-09-21 11:31:09-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,9010,1019184,56909824,186,0,0,143400,0,0.0,0,0,0,0,3303,108200,-2850669.0,2499160,282234880,170,0,409800,0,1709850,-131.0,329379840,-258437500.0,0,11020088627200,32495,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,-1718750.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,-468750.0,0,1644,878544,17915904,84,0,160392,0.0,0,2022-09-21 11:31:11-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7516,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3328,108200,189134.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,20781250.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2742,842688,34234368,204,0,98688,1250000.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,-4531250.0,0,2022-09-21 11:31:13-07:00
1410,539184,17891328,0,0,60528,0,1824192,336,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,3474,1531008,38658048,114,0,153624,156917760,1667424,0,7516,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3244,108200,195770.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,21875000.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3840,1742496,71958528,138,0,221304,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,-1250000.0,0,0,0,2022,1271616,137736,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:16-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3612,1224192,43671552,168,0,146304,9639648,361.0,0,24576,1.0,0,0,1062,893568,12238848,0,63840,65101824,1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,252,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7515,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3257,108200,195341.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,22187500.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:18-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,-361.0,0,20480,-1.0,0,0,885,744640,10199040,0,53200,54251520,-1093750.0,0,630,0,0,53520,0,7380,5580720,226443264,0,627360,36250000.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7515,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3242,108200,201111.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,29687500.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:21-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7516,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3350,108200,190456.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,17031250.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:23-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,9018,1019184,57188352,186,0,0,143400,0,0.0,0,0,0,0,4039,129840,3547899.0,2998992,338681856,204,0,491760,0,2051820,131.0,395255808,329062500.0,0,13224106352640,38994,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044,972624,35020800,96,0,65808,0,3200,1452080,59965440,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,878544,17915904,84,0,160392,4531250.0,0,2022-09-21 11:31:26-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7516,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3253,108200,-3127883.0,2499160,282234880,170,0,409800,0,1709850,-131.0,329379840,-290937500.0,0,11020088627200,32495,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29184000,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,-1718750.0,0,2742,842688,34234368,204,0,98688,1250000.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,-468750.0,0,1370,732120,14929920,70,0,133660,-4531250.0,0,2022-09-21 11:31:28-07:00
1410,539184,17891328,0,0,60528,0,1824192,336,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7512,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3362,108200,186319.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,21875000.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,29024256,80,0,54840,0,3840,1742496,71958528,138,0,221304,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,-1250000.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:31-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3612,1224192,43671552,168,0,146304,9639648,361.0,0,24576,1.0,0,0,1062,893568,12238848,0,63840,65101824,1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,252,0,0,0,3474,1531008,38658048,114,0,153624,156917760,1667424,0,7510,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3234,108200,190914.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,25156250.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,28917760,80,0,54840,0,3840,1742496,71958528,138,0,221304,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,2022,1271616,137736,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:33-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,-361.0,0,20480,-1.0,0,0,885,744640,10199040,0,53200,54251520,-1093750.0,0,525,0,0,44600,0,7380,5580720,226443264,0,627360,36250000.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7510,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3236,108200,186707.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,20156250.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,28917760,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:35-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,630,0,0,53520,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7511,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3397,108200,191307.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,14062500.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,28917760,80,0,54840,0,3200,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:38-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,9012,1019184,57188352,186,0,0,143400,0,0.0,0,0,0,0,3810,129840,3772132.0,2998992,338681856,204,0,491760,0,2051820,131.0,395255808,347500000.0,0,13224106352640,38994,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4044,972624,34701312,96,0,65808,0,3200,1452080,59965440,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,878544,17915904,84,0,160392,4531250.0,0,2022-09-21 11:31:40-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7510,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3300,108200,-3373152.0,2499160,282234880,170,0,409800,0,1709850,-131.0,329379840,-310781250.0,0,11020088627200,32495,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,810520,28917760,80,0,54840,0,3198,1452080,59965440,115,0,184420,5447680,0,6460,6164480,-1718750.0,0,2285,702240,28528640,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,-468750.0,0,1370,732120,14929920,70,0,133660,-4531250.0,0,2022-09-21 11:31:42-07:00
1410,539184,17891328,0,0,60528,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7511,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3320,108200,178672.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,14843750.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3195,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2742,842688,34234368,204,0,98688,1250000.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:45-07:00
1410,539184,17891328,0,0,60528,0,1824192,336,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,252,0,0,0,3474,1531008,38658048,114,0,153624,156917760,1667424,0,7511,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3334,108200,178461.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,20156250.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3834,1742496,71958528,138,0,221304,5447680,0,6460,6164480,0.0,0,2285,702240,28528640,170,0,82240,-1250000.0,0,0,0,2022,1271616,137736,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:47-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3612,1224192,43671552,168,0,146304,9639648,361.0,0,24576,1.0,0,0,1062,893568,12238848,0,63840,65101824,1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7510,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3348,108200,176424.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,17031250.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3195,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2277,702240,28209152,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:49-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,-361.0,0,20480,-1.0,0,0,885,744640,10199040,0,53200,54251520,-1093750.0,0,630,0,0,53520,0,7380,5580720,226443264,0,627360,36250000.0,0,210,0,0,0,2895,1275840,32215040,95,0,128020,130764800,1389520,0,7510,849320,47656960,155,0,0,119500,0,0.0,0,0,0,0,3303,108200,179643.0,2499160,282234880,170,0,409800,0,1709850,0.0,329379840,18750000.0,0,11020088627200,32495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3195,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:51-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2887,1275840,32215040,95,0,128020,130764800,1389520,0,7500,849320,47656960,155,0,0,119500,0,0.0,0,10,0,0,2640,86560,-3620882.0,1499496,169340928,136,0,327840,0,1025910,-262.0,263503872,-336562500.0,0,8816070901760,19497,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3195,1452080,59965440,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1685,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:31:53-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2887,1275888,32292864,95,0,128020,130818048,1389520,0,9034,1019184,57180160,186,0,0,143400,0,0.0,0,0,0,0,0,0,-15133546.0,0,0,0,0,0,0,0,-393.0,0,-1411718750.0,0,0,0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,972624,34062336,96,0,65808,0,3258,1465424,60506112,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1682,1059680,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,878544,17915904,84,0,160392,4531250.0,0,2022-09-21 11:31:56-07:00
1410,539184,17891328,0,0,60528,0,1824192,336,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,210,0,0,0,2919,1275920,32358400,95,0,128020,130867200,1389520,0,7555,849320,47636480,155,0,0,119500,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3300,1474320,60866560,115,0,184420,5447680,0,6460,6164480,-1718750.0,0,2718,842688,33595392,204,0,98688,1250000.0,0,0,0,1680,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,-468750.0,0,1370,732120,14929920,70,0,133660,-4531250.0,0,2022-09-21 11:31:58-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3612,1224192,43671552,168,0,146304,9639648,361.0,0,24576,1.0,0,0,1062,893568,12238848,0,63840,65101824,1093750.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,0.0,0,252,0,0,0,3510,1531104,38830080,114,0,153624,157040640,1667424,0,7594,849320,47972352,155,0,0,119500,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3970,1776864,73060352,138,0,221304,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,-1250000.0,0,0,0,2028,1271616,137736,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:32:00-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,-361.0,0,20480,-1.0,0,0,885,744640,10199040,0,53200,54251520,-1093750.0,0,630,0,0,53520,0,7380,5580720,226443264,0,627360,36250000.0,0,210,0,0,0,2925,1275920,32358400,95,0,128020,130867200,1389520,0,7610,849320,48025600,155,0,0,119500,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350,810520,28385280,80,0,54840,0,3304,1482000,60887040,115,0,184420,5447680,0,6460,6164480,0.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1695,1059680,114780,0,820,385600,7270400,70,0,36520,35696640,0.0,0,1370,732120,14929920,70,0,133660,0.0,0,2022-09-21 11:32:02-07:00
1175,449320,14909440,0,0,50440,0,1520160,280,3010,1020160,36392960,140,0,121920,8033040,0.0,0,20480,0.0,0,0,885,744640,10199040,0,53200,54251520,0.0,0,525,0,0,44600,0,6150,4650600,188702720,0,522800,-36250000.0,0,210,0,0,0,2925,1275920,32358400,95,0,128020,130867200,1389520,0,7610,849320,48025600,155,0,0,119500,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020,972624,34062336,96,0,65808,0,3300,1482000,60887040,115,0,184420,6537216,0,7752,7397376,1718750.0,0,2265,702240,27996160,170,0,82240,0.0,0,0,0,1695,1060192,114780,0,984,462720,8724480,84,0,43824,42835968,468750.0,0,1644,878544,17915904,84,0,160392,4531250.0,0,2022-09-21 11:32:04-07:00
